iso3c,date,iso2c,country,NY.GDP.DEFL.ZS.AD,PA.NUS.PPP,region_iso3c,ratio,multiplier,PPP,check
ECU,1994,EC,Ecuador,64.93052914362,0.366953381890537,LCN,0.4989988786143832,0.6955508436892438,0.36695338189053656,1.000000000000001
ECU,1995,EC,Ecuador,68.3215605896208,0.37818775841369,LCN,0.5250593606590883,0.7168453199214664,0.37818775841368957,1.000000000000001
ECU,1996,EC,Ecuador,69.3396576140966,0.376921787304202,LCN,0.5328835580009943,0.7144457037392844,0.37692178730420106,1.0000000000000024
ECU,1997,EC,Ecuador,74.1977140132887,0.396492498727301,LCN,0.57021830218705,0.7515414916887084,0.3964924987273003,1.0000000000000018
ECU,1998,EC,Ecuador,71.3910524921529,0.377248450912012,LCN,0.5486487728736651,0.7150648863363881,0.3772484509120113,1.0000000000000018
ECU,1999,EC,Ecuador,52.6152108039664,0.27407503069977,LCN,0.40435418493456693,0.5195022807944767,0.2740750306997699,1.0000000000000004
ECU,2000,EC,Ecuador,48.5564383146979,0.24740208945165,LCN,0.37316203314698376,0.46894439604840377,0.24740208945165001,0.9999999999999999
ECU,2001,EC,Ecuador,62.3533999061144,0.310880672599719,LCN,0.47919333234022354,0.5892664430543844,0.31088067259971824,1.0000000000000024
ECU,2002,EC,Ecuador,69.8889793956737,0.34302560291258,LCN,0.537105161561303,0.6501963445155801,0.34302560291258,1
ECU,2003,EC,Ecuador,77.292379814506,0.372445928135441,LCN,0.5940011788224463,0.7059618260188331,0.37244592813544086,1.0000000000000002
ECU,2004,EC,Ecuador,80.5864617806487,0.378138702904554,LCN,0.6193165925245782,0.7167523364460406,0.3781387029045532,1.000000000000002
ECU,2005,EC,Ecuador,86.8179799841951,0.395072786509738,LCN,0.6672065548681286,0.7488504631290751,0.39507278650973787,1.0000000000000002
ECU,2006,EC,Ecuador,93.7642091399483,0.414149205324922,LCN,0.7205891563197905,0.7850093319562559,0.4141492053249214,1.0000000000000016
ECU,2007,EC,Ecuador,100,0.4301375145084,LCN,0.7685119545393605,0.815314767171048,0.4301375145083993,1.0000000000000016
ECU,2008,EC,Ecuador,113.847318899427,0.480356461806623,LCN,0.8749302556646452,0.9105035101729712,0.48035646180662256,1.0000000000000009
ECU,2009,EC,Ecuador,114.593630834947,0.47984726328207,LCN,0.8806657521072705,0.9095383372631769,0.47984726328206956,1.0000000000000009
ECU,2010,EC,Ecuador,123.148137016917,0.509728629582759,LCN,0.9464081547675186,0.9661777104553602,0.509728629582759,1
ECU,2011,EC,Ecuador,130.12159330682,0.527572333812714,LCN,1,1,0.527572333812714,1
EGY,1990,EG,"Egypt, Arab Rep.",8.58338342689266,0.459572143882425,MEA,0.17808730948751833,0.27443413279584467,0.4595721438824246,1.0000000000000009
EGY,1991,EG,"Egypt, Arab Rep.",9.96747728051901,0.516222030526719,MEA,0.20680437107167748,0.30826268990305494,0.5162220305267183,1.0000000000000013
EGY,1992,EG,"Egypt, Arab Rep.",11.7965871751259,0.597339972461622,MEA,0.24475458763394328,0.35670237961319584,0.5973399724616217,1.0000000000000004
EGY,1993,EG,"Egypt, Arab Rep.",12.7909339410961,0.632699953119162,MEA,0.2653852097839961,0.3778176403107901,0.6326999531191613,1.0000000000000013
EGY,1994,EG,"Egypt, Arab Rep.",13.8716235209302,0.671810265915882,MEA,0.2878072652942815,0.40117241696254463,0.671810265915881,1.0000000000000016
EGY,1995,EG,"Egypt, Arab Rep.",15.452952744461,0.733024610383592,MEA,0.32061654956209806,0.4377266462871138,0.7330246103835908,1.0000000000000018
EGY,1996,EG,"Egypt, Arab Rep.",16.5512972357745,0.771008164633274,MEA,0.3434049076745434,0.460408577535067,0.7710081646332735,1.0000000000000007
EGY,1997,EG,"Egypt, Arab Rep.",18.1859492692002,0.832794437109498,MEA,0.3773205290679677,0.4973043344503038,0.8327944371094971,1.000000000000001
EGY,1998,EG,"Egypt, Arab Rep.",18.618353218579,0.843106302579934,MEA,0.3862920094419401,0.5034620789862966,0.8431063025799329,1.0000000000000013
EGY,1999,EG,"Egypt, Arab Rep.",18.7895369527422,0.838748244724235,MEA,0.3898437150024346,0.5008596587912884,0.838748244724234,1.000000000000001
EGY,2000,EG,"Egypt, Arab Rep.",19.5306727617263,0.852768468242288,MEA,0.40522073774771994,0.5092318543953916,0.852768468242287,1.000000000000001
EGY,2001,EG,"Egypt, Arab Rep.",19.895447106998,0.850050402665373,MEA,0.41278904484629086,0.5076087578273942,0.8500504026653725,1.0000000000000007
EGY,2002,EG,"Egypt, Arab Rep.",20.5252532155812,0.863303996990803,MEA,0.42585620843413374,0.515523159763073,0.8633039969908016,1.0000000000000016
EGY,2003,EG,"Egypt, Arab Rep.",21.916350939575,0.905007518956865,MEA,0.45471858572513074,0.5404264748086792,0.9050075189568637,1.0000000000000016
EGY,2004,EG,"Egypt, Arab Rep.",24.4739690056342,0.984126299336146,MEA,0.5077838278829129,0.5876723624680669,0.984126299336145,1.000000000000001
EGY,2005,EG,"Egypt, Arab Rep.",25.9944705001627,1.01369149862945,MEA,0.5393310636016321,0.6053272615671531,1.0136914986294518,0.9999999999999982
EGY,2006,EG,"Egypt, Arab Rep.",27.9076577393249,1.05633219319074,MEA,0.579025709759551,0.63079021050675,1.0563321931907386,1.0000000000000013
EGY,2007,EG,"Egypt, Arab Rep.",31.4228336989366,1.15827066779993,MEA,0.6519582816706581,0.6916629097125189,1.158270667799932,0.9999999999999982
EGY,2008,EG,"Egypt, Arab Rep.",35.2576714422567,1.27482874158541,MEA,0.7315231690889867,0.7612657225145412,1.2748287415854125,0.9999999999999981
EGY,2009,EG,"Egypt, Arab Rep.",39.2014331835439,1.40670126240599,MEA,0.8133480023552206,0.8400135782598086,1.4067012624059876,1.0000000000000018
EGY,2010,EG,"Egypt, Arab Rep.",43.1634689677726,1.53103426954844,MEA,0.8955519839105449,0.9142592031246751,1.5310342695484342,1.0000000000000038
EGY,2011,EG,"Egypt, Arab Rep.",48.1976141455169,1.67461729049683,MEA,1,1,1.67461729049683,1
ERI,1992,ER,Eritrea,11.9841425619641,1.06141921987896,SSF,0.119841425619641,0.1746554461267037,1.0614192198789592,1.0000000000000009
ERI,1993,ER,Eritrea,11.8183814199371,1.02251181018135,SSF,0.118183814199371,0.1682532716878931,1.0225118101813444,1.0000000000000053
ERI,1994,ER,Eritrea,14.4361529044532,1.22288495087646,SSF,0.144361529044532,0.20122446688059403,1.222884950876456,1.0000000000000033
ERI,1995,ER,Eritrea,16.0674381826564,1.33311772111246,SSF,0.160674381826564,0.21936315638496076,1.3331177211124594,1.0000000000000004
ERI,1996,ER,Eritrea,17.5255316993744,1.42794975521497,SSF,0.175255316993744,0.2349676705232725,1.4279497552149716,0.9999999999999989
ERI,1997,ER,Eritrea,18.2085282159878,1.45844974303849,SSF,0.18208528215987801,0.23998641229881926,1.458449743038485,1.0000000000000033
ERI,1998,ER,Eritrea,19.8671745991595,1.57359136470015,SSF,0.198671745991595,0.2589328482804133,1.5735913647001498,1.0000000000000002
ERI,1999,ER,Eritrea,20.3278072295111,1.58716056725928,SSF,0.20327807229511102,0.26116564667162667,1.587160567259281,0.9999999999999993
ERI,2000,ER,Eritrea,25.4052045078018,1.94022193437653,SSF,0.254052045078018,0.31926153322529127,1.940221934376531,0.9999999999999994
ERI,2001,ER,Eritrea,29.2356157693076,2.18483177886528,SSF,0.292356157693076,0.35951183274505827,2.1848317788652767,1.0000000000000013
ERI,2002,ER,Eritrea,33.9567781024442,2.49813836605469,SSF,0.33956778102444196,0.411066110955926,2.4981383660546905,0.9999999999999998
ERI,2003,ER,Eritrea,41.384090407828,2.98904284391998,SSF,0.41384090407828,0.49184394028234074,2.989042843919981,0.9999999999999997
ERI,2004,ER,Eritrea,51.6470492295761,3.6325092641653,SSF,0.516470492295761,0.5977256810598572,3.6325092641652916,1.0000000000000022
ERI,2005,ER,Eritrea,55.5844598371927,3.79134235870662,SSF,0.555844598371927,0.623861504179739,3.7913423587066126,1.000000000000002
ERI,2006,ER,Eritrea,61.9177552749776,4.0992755809063,SSF,0.619177552749776,0.6745316006819041,4.0992755809062995,1.0000000000000002
ERI,2007,ER,Eritrea,66.4304503287064,4.28298637141311,SSF,0.664304503287064,0.7047610232072604,4.282986371413103,1.0000000000000016
ERI,2008,ER,Eritrea,77.1099557509439,4.87667101213634,SSF,0.7710995575094389,0.8024512231227204,4.87667101213633,1.000000000000002
ERI,2009,ER,Eritrea,99.8608681213379,6.26772674320418,SSF,0.998608681213379,1.0313480197385458,6.267726743204174,1.0000000000000009
ERI,2010,ER,Eritrea,83.6552468609598,5.19010973862719,SSF,0.8365524686095981,0.854027244720378,5.190109738627185,1.000000000000001
ERI,2011,ER,Eritrea,100,6.0772179935858,SSF,1,1,6.0772179935858,1
ETH,1990,ET,Ethiopia,8.80454055124844,1.29972037839893,SSF,0.16749502957608184,0.25811133494915334,1.2997203783989293,1.0000000000000004
ETH,1991,ET,Ethiopia,10.4848246095835,1.49713339211677,SSF,0.199460266877095,0.2973155648388287,1.4971333921167704,0.9999999999999997
ETH,1992,ET,Ethiopia,12.1133512779552,1.69113218312083,SSF,0.23044088658083167,0.3358417645943959,1.691132183120826,1.0000000000000024
ETH,1993,ET,Ethiopia,13.7337378195539,1.87297657296462,SSF,0.26126665087028966,0.3719542230859792,1.872976572964621,0.9999999999999994
ETH,1994,ET,Ethiopia,14.1362848994737,1.8875683145814799,SSF,0.26892458993757834,0.3748519955380817,1.8875683145814803,0.9999999999999998
ETH,1995,ET,Ethiopia,15.932493434201,2.08371766783741,SSF,0.3030951409047494,0.41380527522787675,2.083717667837405,1.0000000000000024
ETH,1996,ET,Ethiopia,15.9705940677067,2.05114355569341,SSF,0.30381995632228986,0.40733638568055053,2.051143555693403,1.0000000000000036
ETH,1997,ET,Ethiopia,16.0035981887687,2.02054034081556,SSF,0.3044478171630952,0.4012588964166013,2.0205403408155616,0.9999999999999993
ETH,1998,ET,Ethiopia,15.9795692927659,1.99505184728636,SSF,0.3039906984045135,0.39619713913403065,1.9950518472863552,1.0000000000000024
ETH,1999,ET,Ethiopia,16.3347508490865,2.01037052448997,SSF,0.310747569468315,0.3992392736488017,2.0103705244899643,1.0000000000000029
ETH,2000,ET,Ethiopia,17.4455139068244,2.10012789842678,SSF,0.33187840419216075,0.41706418121615063,2.1001278984267753,1.0000000000000022
ETH,2001,ET,Ethiopia,16.4414660796346,1.93677674338594,SSF,0.3127776891086111,0.38462429230326406,1.93677674338594,1
ETH,2002,ET,Ethiopia,15.8460492019025,1.83757161965515,SSF,0.3014506508644979,0.36492315708563167,1.837571619655152,0.9999999999999989
ETH,2003,ET,Ethiopia,17.8692693297837,2.03441140912768,SSF,0.3399398046353138,0.40401355043196907,2.0344114091276806,0.9999999999999998
ETH,2004,ET,Ethiopia,18.5682012215496,2.05856371136271,SSF,0.3532360825275653,0.4088099536242137,2.0585637113627064,1.0000000000000018
ETH,2005,ET,Ethiopia,20.4019061448785,2.1935302144289,SSF,0.3881199539322157,0.4356129374496626,2.193530214428895,1.0000000000000022
ETH,2006,ET,Ethiopia,22.75880570952,2.37506031223017,SSF,0.4329569286715173,0.4716629807171658,2.375060312230168,1.0000000000000009
ETH,2007,ET,Ethiopia,26.678003935553,2.71122830806729,SSF,0.5075146206899661,0.5384225480939475,2.7112283080672848,1.000000000000002
ETH,2008,ET,Ethiopia,34.7645532731467,3.46563578733265,SSF,0.6613507933539272,0.6882402510437754,3.465635787332648,1.0000000000000004
ETH,2009,ET,Ethiopia,43.158946680523,4.26991093157781,SSF,0.8210433024471352,0.8479611684023722,4.269910931577802,1.0000000000000018
ETH,2010,ET,Ethiopia,43.7824088767542,4.28170034624231,SSF,0.832903866708209,0.8503024270360745,4.28170034624231,1
ETH,2011,ET,Ethiopia,52.5659810534803,5.03550291061401,SSF,1,1,5.03550291061401,1
FJI,1990,FJ,Fiji,36.6479472013014,0.646922639658158,EAS,0.4425204580726148,0.6819279740092294,0.6469226396581579,1.0000000000000002
FJI,1991,FJ,Fiji,38.844306919788004,0.663263610280818,EAS,0.4690412916510483,0.6991531634011833,0.6632636102808173,1.000000000000001
FJI,1992,FJ,Fiji,41.2779538326624,0.689113678367997,EAS,0.498427345411624,0.7264019926707929,0.6891136783679959,1.0000000000000016
FJI,1993,FJ,Fiji,44.2651306300607,0.721879667652566,EAS,0.5344972195976915,0.7609409673788686,0.7218796676525655,1.0000000000000007
FJI,1994,FJ,Fiji,44.637670943831,0.712735486014932,EAS,0.5389956082630815,0.751301989121098,0.7127354860149309,1.0000000000000016
FJI,1995,FJ,Fiji,45.1540860985057,0.706173879118807,EAS,0.5452312718746622,0.7443853301226067,0.7061738791188061,1.0000000000000013
FJI,1996,FJ,Fiji,46.461744561072,0.71355912639619,EAS,0.561021122768052,0.7521701971294009,0.7135591263961892,1.000000000000001
FJI,1997,FJ,Fiji,48.064958907171,0.725667927449231,EAS,0.5803797826931876,0.7649342119645358,0.7256679274492306,1.0000000000000007
FJI,1998,FJ,Fiji,51.6638613604824,0.771321515858214,EAS,0.6238361856794227,0.8130581407644921,0.7713215158582135,1.0000000000000007
FJI,1999,FJ,Fiji,55.182735450882,0.812131367833487,EAS,0.666326253836042,0.8560762359293473,0.8121313678334858,1.0000000000000016
FJI,2000,FJ,Fiji,52.6076189706092,0.757303718761425,EAS,0.6352319685768614,0.7982818330759291,0.7573037187614238,1.0000000000000016
FJI,2001,FJ,Fiji,54.3757953026335,0.765956505802255,EAS,0.6565825287079009,0.8074028271091646,0.7659565058022545,1.0000000000000007
FJI,2002,FJ,Fiji,56.1805370416575,0.779055912090947,EAS,0.6783746126319715,0.8212110493656797,0.7790559120909462,1.000000000000001
FJI,2003,FJ,Fiji,60.6040976093262,0.825075029574857,EAS,0.7317886834928681,0.8697202862167468,0.8250750295748557,1.0000000000000016
FJI,2004,FJ,Fiji,61.9610920201857,0.821434631564565,EAS,0.7481742612442517,0.8658829042987831,0.8214346315645639,1.0000000000000013
FJI,2005,FJ,Fiji,66.1854367233201,0.850931853163886,EAS,0.7991828195904958,0.896976236532071,0.8509318531638855,1.0000000000000004
FJI,2006,FJ,Fiji,68.6509145295241,0.856704341738709,EAS,0.8289532283442641,0.9030610775895745,0.8567043417387086,1.0000000000000004
FJI,2007,FJ,Fiji,70.6795877671033,0.858946733603818,EAS,0.8534492637004087,0.9054248064927962,0.8589467336038173,1.0000000000000007
FJI,2008,FJ,Fiji,71.6379935293744,0.853982845053737,EAS,0.865021921634291,0.9001923192452435,0.8539828450537362,1.0000000000000009
FJI,2009,FJ,Fiji,72.6342595383818,0.859308205961057,EAS,0.8770517384272075,0.9058058383150284,0.8593082059610562,1.0000000000000009
FJI,2010,FJ,Fiji,75.7065325525287,0.885338681736325,EAS,0.914149141293367,0.9332448372304241,0.8853386817363246,1.0000000000000004
FJI,2011,FJ,Fiji,82.8163908193544,0.948667109012604,EAS,1,1,0.948667109012604,1
FSM,1990,FM,"Micronesia, Fed. Sts.",79.2249730893434,0.863185407722956,EAS,0.637037277640142,0.9816801284206672,0.8631854077229548,1.0000000000000013
FSM,1991,FM,"Micronesia, Fed. Sts.",83.2665330661323,0.877543328399974,EAS,0.6695349139868216,0.9980090483583318,0.8775433283999725,1.0000000000000016
FSM,1992,FM,"Micronesia, Fed. Sts.",85.7899807321772,0.88399248384516,EAS,0.6898256148701375,1.0053435186691038,0.883992483845159,1.000000000000001
FSM,1993,FM,"Micronesia, Fed. Sts.",88.3741648106904,0.889544491619205,EAS,0.7106046890194032,1.0116576843811897,0.8895444916192043,1.0000000000000007
FSM,1994,FM,"Micronesia, Fed. Sts.",90.6851768920734,0.893722008833328,EAS,0.729187224140715,1.0164086748387993,0.893722008833327,1.000000000000001
FSM,1995,FM,"Micronesia, Fed. Sts.",92.7235688492752,0.895043255088695,EAS,0.7455776577697049,1.0179112966185921,0.895043255088694,1.000000000000001
FSM,1996,FM,"Micronesia, Fed. Sts.",94.457132780022,0.895382297170965,EAS,0.7595170105267287,1.0182968810734327,0.8953822971709643,1.0000000000000007
FSM,1997,FM,"Micronesia, Fed. Sts.",95.0722406447893,0.885936053123037,EAS,0.764463009551361,1.007553893544803,0.8859360531230364,1.0000000000000007
FSM,1998,FM,"Micronesia, Fed. Sts.",97.9160860246417,0.902281227610132,EAS,0.7873299850537402,1.0261428697322914,0.9022812276101312,1.0000000000000009
FSM,1999,FM,"Micronesia, Fed. Sts.",97.1478387810255,0.882460949553961,EAS,0.7811526130264137,1.0036017413334202,0.8824609495539604,1.0000000000000007
FSM,2000,FM,"Micronesia, Fed. Sts.",98.1959728469835,0.872477856339903,EAS,0.7895805170817018,0.9922482080823605,0.8724778563399022,1.000000000000001
FSM,2001,FM,"Micronesia, Fed. Sts.",99.2848157879449,0.863218251583136,EAS,0.7983357556869016,0.9817174809576672,0.8632182515831354,1.0000000000000007
FSM,2002,FM,"Micronesia, Fed. Sts.",99.3783250961033,0.850577140908544,EAS,0.7990876513680282,0.9673410479927613,0.8505771409085426,1.0000000000000016
FSM,2003,FM,"Micronesia, Fed. Sts.",99.0164634156181,0.832028414100143,EAS,0.7961779706091769,0.9462460244295792,0.8320284141001418,1.0000000000000016
FSM,2004,FM,"Micronesia, Fed. Sts.",100,0.81826361105591,EAS,0.8040864550647987,0.9305916429962863,0.8182636110559092,1.0000000000000009
FSM,2005,FM,"Micronesia, Fed. Sts.",102.096994672052,0.810185736812665,EAS,0.8209481051861993,0.9214048697335249,0.8101857368126638,1.0000000000000016
FSM,2006,FM,"Micronesia, Fed. Sts.",103.510740883783,0.797277211088556,EAS,0.83231584698372,0.9067243120257744,0.7972772110885548,1.0000000000000016
FSM,2007,FM,"Micronesia, Fed. Sts.",106.796647882052,0.801067548503034,EAS,0.8587373800828273,0.9110349721533803,0.8010675485030329,1.0000000000000013
FSM,2008,FM,"Micronesia, Fed. Sts.",112.141796918781,0.82511130344321,EAS,0.9017169994901918,0.9383793598436821,0.8251113034432096,1.0000000000000004
FSM,2009,FM,"Micronesia, Fed. Sts.",118.154413497407,0.86277328092674,EAS,0.950063634993904,0.9812114264678595,0.8627732809267389,1.0000000000000013
FSM,2010,FM,"Micronesia, Fed. Sts.",122.411498788434,0.883563144779138,EAS,0.9842942811996079,1.004855241613331,0.8835631447791366,1.0000000000000016
FSM,2011,FM,"Micronesia, Fed. Sts.",124.364736366491,0.879293960153449,EAS,1,1,0.879293960153449,1
GAB,1990,GA,Gabon,56.4853435777364,146.630987109912,SSF,0.29211876371642165,0.45015762113879965,146.63098710991162,1.0000000000000027
GAB,1991,GA,Gabon,50.0651615111854,125.713437467766,SSF,0.2589162455174454,0.3859406737352967,125.71343746776625,0.999999999999998
GAB,1992,GA,Gabon,50.1722343495723,123.175245971878,SSF,0.25946998181780345,0.37814841734867466,123.17524597187773,1.0000000000000022
GAB,1993,GA,Gabon,49.9166164590823,119.711393340227,SSF,0.258148032132732,0.3675143781774703,119.71139334022723,0.9999999999999981
GAB,1994,GA,Gabon,73.1535216897577,171.770816804645,SSF,0.37831966602283734,0.5273369824339174,171.77081680464474,1.0000000000000016
GAB,1995,GA,Gabon,74.1331318286741,170.496012711321,SSF,0.38338580326444777,0.5234233296011888,170.49601271132127,0.9999999999999983
GAB,1996,GA,Gabon,84.1875688583523,190.138344041942,SSF,0.43538318044127444,0.5837253525206979,190.13834404194156,1.0000000000000022
GAB,1997,GA,Gabon,84.984435210913,188.684416293162,SSF,0.43950424263215754,0.5792617894662679,188.68441629316177,1.000000000000001
GAB,1998,GA,Gabon,69.8687623701152,153.397725737986,SSF,0.3613322535228245,0.470931531372375,153.3977257379857,1.000000000000002
GAB,1999,GA,Gabon,83.2775112376229,180.234565708017,SSF,0.43067673996946754,0.5533207198918285,180.23456570801727,0.9999999999999984
GAB,2000,GA,Gabon,106.669617508192,225.813274193281,SSF,0.5516510092518646,0.6932475074740841,225.81327419328082,1.0000000000000007
GAB,2001,GA,Gabon,100,207.150398876217,SSF,0.5171585144284397,0.6359524177940151,207.15039887621708,0.9999999999999996
GAB,2002,GA,Gabon,100.855807814236,205.669996258706,SSF,0.5215843974069051,0.6314075768039779,205.6699962587053,1.0000000000000033
GAB,2003,GA,Gabon,100.636829285193,201.481737075655,SSF,0.5204519312991891,0.618549607095695,201.48173707565456,1.0000000000000022
GAB,2004,GA,Gabon,108.451559387584,211.435074446376,SSF,0.5608664734033064,0.6491063861333848,211.43507444637606,0.9999999999999998
GAB,2005,GA,Gabon,130.244328592559,246.251253602922,SSF,0.6735696348765736,0.7559921726588821,246.25125360292196,1.0000000000000002
GAB,2006,GA,Gabon,143.097017734502,262.604709425695,SSF,0.7400384111071515,0.806197336762836,262.6047094256948,1.0000000000000007
GAB,2007,GA,Gabon,149.151970054441,266.556026184731,SSF,0.7713521125742984,0.8183278924364479,266.5560261847306,1.0000000000000016
GAB,2008,GA,Gabon,179.696740910696,315.01644080702,SSF,0.9293169957700778,0.9671015275032141,315.01644080702005,0.9999999999999998
GAB,2009,GA,Gabon,147.217390392974,256.126106289853,SSF,0.7613472691366209,0.7863080034546807,256.1261062898531,0.9999999999999996
GAB,2010,GA,Gabon,171.602950348521,295.112850587036,SSF,0.8874592687377842,0.905997438919034,295.11285058703527,1.0000000000000024
GAB,2011,GA,Gabon,193.364311347594,325.732543945313,SSF,1,1,325.732543945313,1
GHA,1990,GH,Ghana,0.889297075420947,0.0168395389181995,SSF,0.01567398392237845,0.024153749065962623,0.016839538918199528,0.9999999999999983
GHA,1991,GH,Ghana,1.06752429731155,0.0195531709449924,SSF,0.018815263352675884,0.02804604014061178,0.019553170944992423,0.9999999999999988
GHA,1992,GH,Ghana,1.18655414119687,0.0212491177847976,SSF,0.020913180810077408,0.03047861710111247,0.021249117784797614,0.9999999999999993
GHA,1993,GH,Ghana,1.56337065946362,0.0273492645128793,SSF,0.027554624049058,0.03922834677312846,0.02734926451287932,0.9999999999999992
GHA,1994,GH,Ghana,2.03439746233625,0.0348452268542477,SSF,0.0358565365812006,0.04998016095763915,0.0348452268542477,1
GHA,1995,GH,Ghana,2.91011057646533,0.0488207805725622,SSF,0.05129110130747954,0.0700259602642475,0.04882078057256216,1.0000000000000009
GHA,1996,GH,Ghana,4.06943294593145,0.0670423121995262,SSF,0.07172431837531298,0.09616196699537755,0.06704231219952612,1.000000000000001
GHA,1997,GH,Ghana,4.8612700276404,0.0787299061800791,SSF,0.08568055643217865,0.11292603717345306,0.07872990618007907,1.0000000000000004
GHA,1998,GH,Ghana,5.69004195555156,0.091126499449873,SSF,0.10028777626054615,0.13070705864713456,0.09112649944987287,1.0000000000000013
GHA,1999,GH,Ghana,6.48500710467635,0.102379770404623,SSF,0.1142991469381514,0.14684815871719345,0.10237977040462258,1.000000000000004
GHA,2000,GH,Ghana,8.25088192536307,0.127409687531467,SSF,0.14542293483015037,0.18274975556972056,0.12740968753146698,1.0000000000000002
GHA,2001,GH,Ghana,11.1236693822682,0.168084317308001,SSF,0.19605621099450474,0.24109130552222865,0.16808431730800133,0.999999999999998
GHA,2002,GH,Ghana,13.6619333021001,0.203224253556723,SSF,0.24079346356150155,0.2914941821371128,0.20322425355672313,0.9999999999999993
GHA,2003,GH,Ghana,17.583510279217,0.256789741024572,SSF,0.30991180004158564,0.3683257004571347,0.25678974102457125,1.000000000000003
GHA,2004,GH,Ghana,20.1067705776362,0.285941310314003,SSF,0.35438461170654895,0.4101391784220788,0.2859413103140029,1.0000000000000004
GHA,2005,GH,Ghana,23.1154910857317,0.318798376858877,SSF,0.4074137266943574,0.4572676267854,0.3187983768588762,1.0000000000000027
GHA,2006,GH,Ghana,26.0716529118383,0.349006762130877,SSF,0.45951648764452835,0.5005969460198624,0.3490067621308766,1.000000000000001
GHA,2007,GH,Ghana,30.9282513387774,0.403188582860936,SSF,0.5451147064683782,0.5783125003594428,0.40318858286093556,1.000000000000001
GHA,2008,GH,Ghana,36.9315087535603,0.472262452721148,SSF,0.6509229485079314,0.6773884268276775,0.4722624527211473,1.0000000000000013
GHA,2009,GH,Ghana,42.7174089373494,0.542116945764986,SSF,0.7529002392960179,0.777584038139065,0.5421169457649856,1.0000000000000009
GHA,2010,GH,Ghana,49.8066383870247,0.624804213907734,SSF,0.8778488886139815,0.8961863072018708,0.6248042139077331,1.0000000000000013
GHA,2011,GH,Ghana,56.7371435255371,0.697181165218353,SSF,1,1,0.697181165218353,1
GIN,1990,GN,Guinea,13.0243337472436,457.742070542451,SSF,0.11949008463351393,0.18413528649776584,457.7420705424502,1.0000000000000018
GIN,1991,GN,Guinea,16.387043570824,557.08571016774,SSF,0.15034083594373798,0.22409811867191032,557.085710167739,1.0000000000000018
GIN,1992,GN,Guinea,20.6837614026527,687.48756182103,SSF,0.1897605243005567,0.276554695987521,687.4875618210293,1.0000000000000009
GIN,1993,GN,Guinea,20.8231197502398,676.100835563884,SSF,0.19103904964171617,0.27197417294504306,676.1008355638829,1.0000000000000016
GIN,1994,GN,Guinea,21.1204742415873,671.418244133662,SSF,0.1937670904019422,0.2700905131941836,671.4182441336611,1.0000000000000013
GIN,1995,GN,Guinea,22.3774251144862,696.766595420448,SSF,0.2052988254678257,0.28028736034198243,696.766595420447,1.0000000000000016
GIN,1996,GN,Guinea,22.7233729989346,694.816088745521,SSF,0.20847268009975825,0.27950273264766146,694.8160887455202,1.000000000000001
GIN,1997,GN,Guinea,23.0492549504868,692.833473035914,SSF,0.21146244239602527,0.2787051884951855,692.8334730359137,1.0000000000000004
GIN,1998,GN,Guinea,23.8155598025735,707.90013423705,SSF,0.21849280827944642,0.2847660340135974,707.9001342370489,1.0000000000000016
GIN,1999,GN,Guinea,24.8224043434638,727.326685851307,SSF,0.2277299747816665,0.29258072677914504,727.326685851306,1.0000000000000013
GIN,2000,GN,Guinea,26.3862465869025,756.243537892233,SSF,0.24207724548651172,0.30421306992134173,756.2435378922319,1.0000000000000016
GIN,2001,GN,Guinea,26.8486461161187,752.980092499736,SSF,0.2463194708435081,0.3029002881366019,752.9800924997351,1.000000000000001
GIN,2002,GN,Guinea,26.9648396402498,744.463139798673,SSF,0.24738547347379464,0.2994741850391967,744.463139798672,1.0000000000000013
GIN,2003,GN,Guinea,31.2551334525192,847.179481444498,SSF,0.2867462254845611,0.34079374951475977,847.1794814444977,1.0000000000000004
GIN,2004,GN,Guinea,36.418976368655,961.267582951872,SSF,0.33412124205412824,0.38668781652099116,961.2675829518706,1.0000000000000013
GIN,2005,GN,Guinea,46.3944418720906,1187.57463505705,SSF,0.4256398748223096,0.4777240497133398,1187.5746350570446,1.0000000000000047
GIN,2006,GN,Guinea,63.8313483084617,1585.91999782826,SSF,0.5856125433873788,0.6379659025367219,1585.919997828256,1.0000000000000024
GIN,2007,GN,Guinea,72.5176692618767,1754.60223570647,SSF,0.6653040843153043,0.7058214792853924,1754.6022357064664,1.000000000000002
GIN,2008,GN,Guinea,84.6318415291795,2008.64015532338,SSF,0.7764440088270916,0.8080129712199727,2008.6401553233807,0.9999999999999997
GIN,2009,GN,Guinea,86.1306960264257,2028.74759888347,SSF,0.7901950577640228,0.8161015654719427,2028.7475988834688,1.0000000000000007
GIN,2010,GN,Guinea,100,2328.298726466,SSF,0.9174372136985677,0.9366015943042773,2328.298726465998,1.0000000000000009
GIN,2011,GN,Guinea,108.999284645168,2485.90087890625,SSF,1,1,2485.90087890625,1
GMB,1990,GM,"Gambia, The",13.7258018283971,2.35984423638874,SSF,0.15099264580510777,0.23268101432561164,2.3598442363887395,1.0000000000000002
GMB,1991,GM,"Gambia, The",14.8590508615441,2.47111399104978,SSF,0.16345911384903175,0.24365222970460257,2.4711139910497733,1.0000000000000027
GMB,1992,GM,"Gambia, The",15.917015282886,2.58807739460741,SSF,0.17509740275508237,0.25518483976382156,2.5880773946074096,1.0000000000000002
