iso3c,date,iso2c,country,FP.CPI.TOTL,PA.NUS.PRVT.PP,region_iso3c,ratio,multiplier,PPP,check
COG,1995,CG,"Congo, Rep.",58.4741124872293,257.629216176981,SSF,0.5746300096783094,0.8482344669279063,257.62921617698083,1.0000000000000007
COG,1996,CG,"Congo, Rep.",64.3397210738633,275.399782860147,SSF,0.6322718374126387,0.9067433867669807,275.39978286014735,0.9999999999999988
COG,1998,CG,"Congo, Rep.",73.4672024810374,302.588653363799,SSF,0.7219683630416259,0.9962617163270627,302.5886533637987,1.0000000000000009
COG,1999,CG,"Congo, Rep.",76.5107072466461,308.376544227382,SSF,0.7518771397383165,1.0153181284613757,308.3765442273821,0.9999999999999997
COG,2000,CG,"Congo, Rep.",75.8358892991145,295.672259086047,SSF,0.7452456471473708,0.9734897493106275,295.6722590860466,1.0000000000000013
COG,2001,CG,"Congo, Rep.",75.8783497542401,287.706721483176,SSF,0.7456629096025317,0.9472635175088596,287.70672148317584,1.0000000000000007
COG,2002,CG,"Congo, Rep.",79.2008803678168,295.616142003674,SSF,0.7783136967188479,0.9733049859357343,295.61614200367393,1.0000000000000002
COG,2003,CG,"Congo, Rep.",78.7004535752652,287.227958774363,SSF,0.7733959606401685,0.9456872093667889,287.2279587743627,1.0000000000000009
COG,2004,CG,"Congo, Rep.",80.6126905007425,286.535687717466,SSF,0.792187673352939,0.943407933050113,286.5356877174665,0.9999999999999982
COG,2005,CG,"Congo, Rep.",83.1072422393703,285.709119122262,SSF,0.816701842593623,0.9406864871592433,285.7091191222618,1.0000000000000007
COG,2006,CG,"Congo, Rep.",88.5406640506187,294.875806796209,SSF,0.8700965346236371,0.9708674602180745,294.875806796209,1
COG,2007,CG,"Congo, Rep.",90.8911056461824,294.308071566606,SSF,0.8931945213968787,0.9689982134106476,294.3080715666058,1.0000000000000007
COG,2008,CG,"Congo, Rep.",95.3981691838211,297.481464006572,SSF,0.9374858129461042,0.9794464882011078,297.4814640065722,0.9999999999999994
COG,2009,CG,"Congo, Rep.",99.6100019287645,311.723603425078,SSF,0.9788758467241941,1.0263381944945063,311.7236034250783,0.9999999999999991
COG,2010,CG,"Congo, Rep.",100,307.894476133086,SSF,0.9827083904929862,1.013730937462405,307.8944761330863,0.9999999999999991
COG,2011,CG,"Congo, Rep.",101.759587042738,303.724060058594,SSF,1,1,303.724060058594,1
COM,2000,KM,Comoros,69.1444788256996,208.950101817678,SSF,0.6789343167564805,0.8868694508281371,208.95010181767765,1.0000000000000016
COM,2001,KM,Comoros,72.9851738620443,214.494451293921,SSF,0.7166463612270727,0.9104019312261858,214.49445129392055,1.0000000000000022
COM,2002,KM,Comoros,75.5637708127911,218.605478624446,SSF,0.7419657791860801,0.9278508078682458,218.60547862444594,1.0000000000000002
COM,2003,KM,Comoros,78.4344999497301,221.873734143494,SSF,0.7701536628505697,0.9417226172243064,221.87373414349412,0.9999999999999994
COM,2004,KM,Comoros,81.9444382464002,225.758479131842,SSF,0.8046179845112228,0.9582110593186298,225.75847913184236,0.9999999999999983
COM,2005,KM,Comoros,84.4136896302482,224.930007712743,SSF,0.8288637309491832,0.9546946887301897,224.93000771274322,0.999999999999999
COM,2006,KM,Comoros,87.2621144475714,225.253414775617,SSF,0.8568326069899806,0.9560673602041436,225.2534147756171,0.9999999999999994
COM,2007,KM,Comoros,91.1593862946495,228.787063090155,SSF,0.8951001829938475,0.9710656048226999,228.78706309015473,1.000000000000001
COM,2008,KM,Comoros,92.7098085118706,224.075739360432,SSF,0.910323883665402,0.9510688254361139,224.075739360432,1
COM,2009,KM,Comoros,96.7541332611702,234.68511772566,SSF,0.9500353820675922,0.9960993541726247,234.68511772566015,0.9999999999999994
COM,2010,KM,Comoros,100,238.644363555903,SSF,0.9819067672314777,1.0129040082245535,238.6443635559033,0.9999999999999987
COM,2011,KM,Comoros,101.842663007562,235.604125976563,SSF,1,1,235.604125976563,1
CPV,1990,CV,Cabo Verde,48.0521844031826,38.053366303257,SSF,0.45994446486924406,0.7918325758579008,38.05336630325702,0.9999999999999994
CPV,1991,CV,Cabo Verde,52.6416040455044,39.9940734863522,SSF,0.5038733348606006,0.8322157355376447,39.994073486352235,0.9999999999999991
CPV,1992,CV,Cabo Verde,54.282266139861,40.0281733173085,SSF,0.5195773753406026,0.8329253010664135,40.028173317308486,1.0000000000000004
CPV,1993,CV,Cabo Verde,57.4243386099363,41.1311130971447,SSF,0.5496525708551993,0.8558757974804229,41.131113097144734,0.9999999999999991
CPV,1994,CV,Cabo Verde,59.4066602744295,41.4696852906757,SSF,0.5686268982140538,0.8629209689898504,41.46968529067574,0.999999999999999
CPV,1995,CV,Cabo Verde,64.3680223468713,43.7068751364204,SSF,0.6161159156598595,0.9094734811676628,43.70687513642039,1.0000000000000002
CPV,1996,CV,Cabo Verde,68.2066863551236,44.9945060648598,SSF,0.6528587252743895,0.936267118994474,44.99450606485977,1.0000000000000007
CPV,1997,CV,Cabo Verde,74.0424931244261,47.7285193675196,SSF,0.7087177263775605,0.9931577703660867,47.72851936751956,1.0000000000000009
CPV,1998,CV,Cabo Verde,77.2960943460924,49.0642092530004,SSF,0.7398604494687945,1.0209514418678138,49.06420925300038,1.0000000000000004
CPV,1999,CV,Cabo Verde,80.6634474838334,50.1053405434401,SSF,0.772091979756135,1.0426157977869532,50.1053405434401,1
CPV,2000,CV,Cabo Verde,78.6650455116337,47.2678351075941,SSF,0.7529637353877863,0.9835716328010969,47.2678351075941,1
CPV,2001,CV,Cabo Verde,81.3002967857461,47.5086161213209,SSF,0.7781877549016076,0.9885819188503678,47.50861612132095,0.999999999999999
CPV,2002,CV,Cabo Verde,82.8324286026988,47.6482164111826,SSF,0.7928529685107266,0.9914867881917753,47.64821641118262,0.9999999999999997
CPV,2003,CV,Cabo Verde,83.8166189895307,47.144141619008,SSF,0.8022734126887205,0.980997759759131,47.14414161900796,1.0000000000000009
CPV,2004,CV,Cabo Verde,82.2317961501407,45.0467225626424,SSF,0.7871038527232529,0.9373536647579163,45.04672256264243,0.9999999999999993
CPV,2005,CV,Cabo Verde,82.5762582473138,43.7510569023965,SSF,0.7904009647467706,0.9103928364036754,43.75105690239649,1.0000000000000002
CPV,2006,CV,Cabo Verde,87.0098410295231,44.6593975776444,SSF,0.8328382001304275,0.9292940219362813,44.65939757764443,0.9999999999999993
CPV,2007,CV,Cabo Verde,90.8478425435276,45.3360337254502,SSF,0.8695746685022844,0.943373789270551,45.33603372545018,1.0000000000000004
CPV,2008,CV,Cabo Verde,97.002271006813,46.6175977389014,SSF,0.9284834432287538,0.9700411838398205,46.61759773890144,0.9999999999999992
CPV,2009,CV,Cabo Verde,97.9636638909917,47.2476134983581,SSF,0.9376856749510931,0.9831508519219048,47.247613498358135,0.9999999999999992
CPV,2010,CV,Cabo Verde,100,47.4515076268739,SSF,0.9571770161582518,0.9873935780896312,47.45150762687386,1.0000000000000007
CPV,2011,CV,Cabo Verde,104.47388342165,48.0573387145996,SSF,1,1,48.0573387145996,1
CUW,2000,CW,Curacao,76.84233544719,1.43421304661846,LCN,0.7509081843436168,0.9808865344334067,1.4342130466184586,1.0000000000000009
CUW,2001,CW,Curacao,78.2199868795101,1.41980005055179,LCN,0.7643706816724862,0.971029202709945,1.419800050551792,0.9999999999999986
CUW,2002,CW,Curacao,78.5261316422479,1.40310333526225,LCN,0.7673623477455682,0.9596099904559545,1.4031033352622517,0.9999999999999988
CUW,2003,CW,Curacao,79.8090239813397,1.39437245076922,LCN,0.7798988531946747,0.9536387666875599,1.3943724507692183,1.000000000000001
CUW,2004,CW,Curacao,80.9096872949923,1.37674384790191,LCN,0.7906546050288509,0.9415822181753395,1.3767438479019123,0.9999999999999983
CUW,2005,CW,Curacao,84.2408338800204,1.38638932445114,LCN,0.8232067811097689,0.9481789494543049,1.3863893244511376,1.0000000000000018
CUW,2006,CW,Curacao,86.8649318463445,1.38489921151468,LCN,0.8488496331647589,0.9471598318848488,1.384899211514684,0.9999999999999971
CUW,2007,CW,Curacao,89.4671623296158,1.38682533500732,LCN,0.8742787947859564,0.9484771456563553,1.3868253350073225,0.9999999999999982
CUW,2008,CW,Curacao,95.6192142284423,1.42738904058813,LCN,0.9343970368259884,0.97621946238172,1.4273890405881342,0.999999999999997
CUW,2009,CW,Curacao,97.2957212624827,1.4575981174781,LCN,0.9507799700833431,0.9968800447191178,1.4575981174781,1
CUW,2010,CW,Curacao,100,1.47393799721518,LCN,0.977206353728902,1.0080552101146312,1.4739379972151814,0.9999999999999991
CUW,2011,CW,Curacao,102.332531525621,1.46215999126434,LCN,1,1,1.46215999126434,1
CYM,2009,KY,Cayman Islands,99.7246195761255,1.16595968407016,LCN,0.9842012405897963,1.0319217985269125,1.1659596840701558,1.0000000000000036
CYM,2010,KY,Cayman Islands,100,1.15031373028889,LCN,0.9869190223769159,1.0180744923239482,1.1503137302888917,0.9999999999999984
CYM,2011,KY,Cayman Islands,101.325435757797,1.12989151477814,LCN,1,1,1.12989151477814,1
DJI,2000,DJ,Djibouti,70.0722694952796,87.6610583592553,MEA,0.6669185037337193,0.871173591547287,87.66105835925534,0.9999999999999997
DJI,2001,DJ,Djibouti,71.2961883669429,86.7407501775386,MEA,0.67856725078387925,0.8620275899018265,86.74075017753856,1.0000000000000004
DJI,2002,DJ,Djibouti,71.7507868049893,85.9309343656756,MEA,0.6828939282596532,0.8539796588989726,85.93093436567561,0.9999999999999999
DJI,2003,DJ,Djibouti,73.1728639701599,85.6888393894415,MEA,0.6964286629274572,0.8515737245663404,85.68883938944151,0.9999999999999999
DJI,2004,DJ,Djibouti,75.4575125305984,86.0602333546755,MEA,0.7181729907544256,0.8552646292921984,86.0602333546755,1
DJI,2005,DJ,Djibouti,77.8004429420683,85.8206957379447,MEA,0.7404720208218761,0.8528841099397754,85.82069573794466,1.0000000000000004
DJI,2006,DJ,Djibouti,80.5105490150371,86.0347470121696,MEA,0.7662656750043738,0.8550113466037184,86.03474701216965,0.9999999999999996
DJI,2007,DJ,Djibouti,84.5086839958037,87.8024947636095,MEA,0.8043182487015611,0.8725791832964966,87.8024947636095,1
DJI,2008,DJ,Djibouti,94.6147569646812,94.6680602852009,MEA,0.9005036172014583,0.9408090163078219,94.66806028520094,0.9999999999999996
DJI,2009,DJ,Djibouti,96.2000233127406,96.5976691341348,MEA,0.9155915181426204,0.9599854248827436,96.5976691341348,1
DJI,2010,DJ,Djibouti,100,98.7931033317955,MEA,0.9517581042221647,0.9818035996889787,98.79310333179549,1.0000000000000002
DJI,2011,DJ,Djibouti,105.06871394778,100.624099731445,MEA,1,1,100.624099731445,1
DMA,1990,DM,Dominica,65.3621847524616,2.26464329393454,LCN,0.646310579531925,1.1126773123369709,2.264643293934543,0.9999999999999987
DMA,1991,DM,Dominica,68.994401579313,2.29336762290621,LCN,0.6822264561391482,1.126790311609079,2.2933676229062145,0.9999999999999981
DMA,1992,DM,Dominica,72.7696549029719,2.34774765643665,LCN,0.7195566979714013,1.1535086163043489,2.347747656436653,0.9999999999999987
DMA,1993,DM,Dominica,73.9114297392513,2.31621762955299,LCN,0.7308467299512905,1.1380171057142308,2.3162176295529897,1.0000000000000002
DMA,1994,DM,Dominica,73.9226175166346,2.25770001993575,LCN,0.7309573562853345,1.1092659038063262,2.25770001993575,1
DMA,1995,DM,Dominica,74.8965756921653,2.22502478012557,LCN,0.7405879932545707,1.093211720743883,2.225024780125568,1.0000000000000009
DMA,1996,DM,Dominica,76.1527144750292,2.19791667992901,LCN,0.7530088722046844,1.0798928161066497,2.197916679929013,0.9999999999999988
DMA,1997,DM,Dominica,78.0080208910849,2.20003447688353,LCN,0.7713544059335748,1.0809333440475126,2.2000344768835296,1.0000000000000002
DMA,1998,DM,Dominica,78.7874360487846,2.18805140086704,LCN,0.7790613738719422,1.075045751572678,2.188051400867043,0.9999999999999988
DMA,1999,DM,Dominica,79.716716424426,2.16645632931478,LCN,0.7882502304011881,1.0644355392540965,2.1664563293147796,1.0000000000000002
DMA,2000,DM,Dominica,80.3998462791618,2.11364686960815,LCN,0.7950051155688421,1.0384888977455988,2.1136468696081474,1.0000000000000013
DMA,2001,DM,Dominica,81.4481750786713,2.08235565105286,LCN,0.805371139845983,1.0231147198098953,2.082355651052859,1.0000000000000004
DMA,2002,DM,Dominica,81.5866820417413,2.05333033925393,LCN,0.8067407163971647,1.0088538399580138,2.0533303392539346,0.9999999999999979
DMA,2003,DM,Dominica,82.7724367743652,2.03693248350981,LCN,0.8184656278475277,1.0007971530147204,2.036932483509812,0.9999999999999991
DMA,2004,DM,Dominica,84.7540998118498,2.03131575343112,LCN,0.8380605938212657,0.9980375095226004,2.0313157534311217,0.9999999999999991
DMA,2005,DM,Dominica,86.1795796935804,1.99770344857969,LCN,0.8521559416429694,0.9815229223804632,1.997703448579693,0.9999999999999986
DMA,2006,DM,Dominica,88.077591281808,1.97789491183042,LCN,0.8709237501884066,0.9717904804146414,1.9778949118304232,0.9999999999999984
DMA,2007,DM,Dominica,91.2767643068643,1.99288592364313,LCN,0.902557628090096,0.9791559488650834,1.9928859236431349,0.9999999999999976
DMA,2008,DM,Dominica,97.0818951688037,2.04126567406641,LCN,0.9599595877376798,1.0029261606316247,2.0412656740664086,1.0000000000000007
DMA,2009,DM,Dominica,97.0879759623044,2.04867752664716,LCN,0.9600197154887079,1.006567793833233,2.048677526647163,0.9999999999999987
DMA,2010,DM,Dominica,100,2.07607631660015,LCN,0.9888142233611373,1.0200295218006485,2.0760763166001537,0.9999999999999983
DMA,2011,DM,Dominica,101.131231365265,2.03531002998352,LCN,1,1,2.03531002998352,1
DOM,1990,DO,Dominican Republic,11.8011068228295,3.88968887776621,LCN,0.10880671349011042,0.18731978922281392,3.889688877766207,1.0000000000000009
DOM,1991,DO,Dominican Republic,17.3569684801349,5.48848621395041,LCN,0.16003199740735038,0.2643147339177253,5.4884862139504085,1.0000000000000002
DOM,1992,DO,Dominican Republic,18.0962063480228,5.55402100890915,LCN,0.1668478024076676,0.26747076113846335,5.554021008909152,0.9999999999999997
DOM,1993,DO,Dominican Republic,19.0463184924915,5.67802996234676,LCN,0.17560787732595343,0.2734427891719793,5.678029962346762,0.9999999999999997
DOM,1994,DO,Dominican Republic,20.6196906729848,5.99087039722864,LCN,0.19011443663656546,0.2885085710799918,5.990870397228644,0.9999999999999994
DOM,1995,DO,Dominican Republic,23.2045667356814,6.55790667622972,LCN,0.21394710533313094,0.31581592639864386,6.557906676229723,0.9999999999999996
DOM,1996,DO,Dominican Republic,24.4574494804505,6.71515249611551,LCN,0.22549873823446834,0.3233885767475043,6.715152496115514,0.9999999999999994
DOM,1997,DO,Dominican Republic,26.4865782970946,7.10615967915305,LCN,0.24420739337179936,0.34221871597274234,7.10615967915305,1
DOM,1998,DO,Dominican Republic,27.7663211855628,7.33563600636443,LCN,0.2560066779556143,0.3532698459205819,7.335636006364427,1.0000000000000004
DOM,1999,DO,Dominican Republic,29.5629526232083,7.64305919168,LCN,0.2725716972388097,0.3680747437119422,7.643059191680003,0.9999999999999997
DOM,2000,DO,Dominican Republic,31.8464351894634,7.96447064620546,LCN,0.29362550490925066,0.3835532891194308,7.964470646205465,0.9999999999999994
DOM,2001,DO,Dominican Republic,34.6753758383713,8.43361172945087,LCN,0.31970845960895633,0.4061462037691393,8.433611729450872,0.9999999999999998
DOM,2002,DO,Dominican Republic,36.4865982189322,8.73558119968146,LCN,0.3364080080146468,0.42068846133597165,8.735581199681464,0.9999999999999996
DOM,2003,DO,Dominican Republic,46.5020646184225,10.8863428238866,LCN,0.4287510398471376,0.5242649238179762,10.886342823886594,1.0000000000000007
DOM,2004,DO,Dominican Republic,70.4324269115351,16.0586211477426,LCN,0.6493900114988617,0.7733517057877574,16.05862114774259,1.0000000000000007
DOM,2005,DO,Dominican Republic,73.3836882985501,16.182479351632,LCN,0.6766007686754816,0.7793164740186326,16.18247935163204,0.9999999999999976
DOM,2006,DO,Dominican Republic,78.9408920902498,16.8639261644475,LCN,0.7278384271296781,0.8121336163028916,16.863926164447516,0.999999999999999
DOM,2007,DO,Dominican Republic,83.7906783329361,17.4035076190567,LCN,0.7725536652949169,0.8381188011138622,17.4035076190567,1
DOM,2008,DO,Dominican Republic,92.7098785547184,18.5441177816429,LCN,0.8547890757239627,0.89304834996861715,18.54411778164295,0.9999999999999973
DOM,2009,DO,Dominican Republic,94.04689529053,18.8786744428144,LCN,0.8671164276485727,0.9091599427522843,18.87867444281442,0.9999999999999989
DOM,2010,DO,Dominican Republic,100,19.7497768160214,LCN,0.922004309626462,0.9511105249372364,19.749776816021406,0.9999999999999997
DOM,2011,DO,Dominican Republic,108.459362885748,20.764965057373,LCN,1,1,20.764965057373,1
DZA,1990,DZ,Algeria,15.51936355384,8.05644092320819,MEA,0.1484762556959327,0.2556141990639452,8.056440923208186,1.0000000000000004
DZA,1991,DZ,Algeria,19.5367660532134,9.72990444666723,MEA,0.18691139375176188,0.3087097337161587,9.729904446667229,1.0000000000000002
DZA,1992,DZ,Algeria,25.7239938107487,12.4347074238847,MEA,0.24610560022741837,0.39452753505515087,12.434707423884655,1.0000000000000036
DZA,1993,DZ,Algeria,31.0077860314867,14.5591021290292,MEA,0.2966564931225307,0.4619301829771289,14.559102129029233,0.9999999999999978
DZA,1994,DZ,Algeria,40.0148210875034,18.3107382444216,MEA,0.38282825109442675,0.5809618335479012,18.310738244421586,1.0000000000000007
DZA,1995,DZ,Algeria,51.9310853466031,23.1151312572102,MEA,0.4968330743551469,0.7333952819723377,23.115131257210194,1.0000000000000002
DZA,1996,DZ,Algeria,61.6313321735073,26.6516110184019,MEA,0.5896369012123843,0.8456004666536769,26.651611018401912,0.9999999999999996
DZA,1997,DZ,Algeria,65.1649786270048,27.5359813355163,MEA,0.6234438671068524,0.8736597067622843,27.53598133551625,1.0000000000000018
DZA,1998,DZ,Algeria,68.3907504003648,28.4573198914768,MEA,0.65430534625041,0.9028918725900221,28.45731989147683,0.999999999999999
DZA,1999,DZ,Algeria,70.2000353167834,28.5847200096339,MEA,0.6716150670353512,0.906934014706344,28.584720009633852,1.0000000000000018
DZA,2000,DZ,Algeria,70.4381279952933,27.7447676536334,MEA,0.6738929381149947,0.8802840645884916,27.744767653633424,0.9999999999999991
DZA,2001,DZ,Algeria,73.4148350773088,28.1224691995802,MEA,0.7023715751614132,0.8922677530524977,28.12246919958019,1.0000000000000002
DZA,2002,DZ,Algeria,74.4560790953083,28.0760359121241,MEA,0.7123333247216974,0.8907945209272802,28.076035912124127,0.9999999999999991
DZA,2003,DZ,Algeria,77.6345748311131,28.6247792829179,MEA,0.7427425063843702,0.9082050125518178,28.624779282917896,1.0000000000000002
DZA,2004,DZ,Algeria,80.7103016516726,28.9828951709228,MEA,0.7721684812496369,0.9195672886185059,28.982895170922827,0.999999999999999
DZA,2005,DZ,Algeria,81.8260784457657,28.4193709003881,MEA,0.782843297907203,0.9016878296317362,28.41937090038808,1.0000000000000007
DZA,2006,DZ,Algeria,83.7174875822751,28.1676129780007,MEA,0.8009387143592847,0.8937000717244369,28.167612978000726,0.9999999999999991
DZA,2007,DZ,Algeria,86.7974503902714,28.3939129212834,MEA,0.8304052155999795,0.9008801006356864,28.393912921283366,1.000000000000001
DZA,2008,DZ,Algeria,91.0145831804057,28.6726838237079,MEA,0.8707512055807834,0.9097249245008143,28.67268382370792,0.9999999999999992
DZA,2009,DZ,Algeria,96.2361447551934,30.4258309077066,MEA,0.9207067278430611,0.9653486536374217,30.42583090770659,1.0000000000000004
DZA,2010,DZ,Algeria,100,31.1056577055224,MEA,0.9567161383959898,0.9869181511465895,31.105657705522407,0.9999999999999998
DZA,2011,DZ,Algeria,104.524211505053,31.5179710388184,MEA,1,1,31.5179710388184,1
ECU,2000,EC,Ecuador,45.5937081631531,0.312257554887069,LCN,0.43640978335288255,0.5700676712693251,0.31225755488706913,0.9999999999999997
ECU,2001,EC,Ecuador,62.7725150731649,0.418093970759562,LCN,0.6008403529181369,0.7632861160680245,0.4180939707595623,0.9999999999999993
ECU,2002,EC,Ecuador,70.6090475130742,0.462946423034912,LCN,0.675849374165119,0.8451702294198189,0.46294642303491157,1.0000000000000009
ECU,2003,EC,Ecuador,76.2079283911764,0.488564465645664,LCN,0.72944024206048,0.8919393713189538,0.48856446564566447,0.9999999999999991
ECU,2004,EC,Ecuador,78.2976879750543,0.488873488780338,LCN,0.7494428161875126,0.8925035341262091,0.48887348878033815,0.9999999999999997
ECU,2005,EC,Ecuador,80.1829160470281,0.484216206838176,LCN,0.7674876738577154,0.884001046901606,0.4842162068381759,1.0000000000000002
ECU,2006,EC,Ecuador,82.827948757383,0.484557720323541,LCN,0.7928051616996045,0.8846245251626185,0.4845577203235407,1.0000000000000007
ECU,2007,EC,Ecuador,84.7132659206023,0.481841781498772,LCN,0.8108508721254333,0.8796662178393384,0.4818417814987716,1.0000000000000009
ECU,2008,EC,Ecuador,91.829261531734,0.503006046788634,LCN,0.8789631233132797,0.918304397249542,0.503006046788634,1
ECU,2009,EC,Ecuador,96.5676223093752,0.530848411013889,LCN,0.924317341772952,0.9691343339095646,0.5308484110138886,1.0000000000000009
ECU,2010,EC,Ecuador,100,0.540846646712074,LCN,0.9571710679711075,0.9873874421276425,0.5408466467120735,1.000000000000001
ECU,2011,EC,Ecuador,104.474532657958,0.547755241394043,LCN,1,1,0.547755241394043,1
EGY,1990,EG,"Egypt, Arab Rep.",19.1471871327422,0.513535018720891,MEA,0.17396265850321713,0.2994911571005665,0.5135350187208914,0.9999999999999993
EGY,1991,EG,"Egypt, Arab Rep.",22.9284779653364,0.589965870057116,MEA,0.20831775208701925,0.34406526260535286,0.5899658700571164,0.9999999999999992
EGY,1992,EG,"Egypt, Arab Rep.",26.0553317615891,0.650713092045038,MEA,0.23672692756412198,0.37949275078156963,0.6507130920450381,0.9999999999999998
EGY,1993,EG,"Egypt, Arab Rep.",29.2053672512273,0.708471310466699,MEA,0.2653467213937791,0.4131770664301042,0.7084713104666994,0.9999999999999993
EGY,1994,EG,"Egypt, Arab Rep.",31.5868404447804,0.746770105390467,MEA,0.28698370676570356,0.43551273973208504,0.746770105390467,1
EGY,1995,EG,"Egypt, Arab Rep.",36.5593136759471,0.840742034146506,MEA,0.33216134338840236,0.49031671736192306,0.8407420341465062,0.9999999999999998
EGY,1996,EG,"Egypt, Arab Rep.",39.186869460822,0.875504219513578,MEA,0.35603412357973907,0.5105898569520142,0.8755042195135779,1.0000000000000002
EGY,1997,EG,"Egypt, Arab Rep.",40.9994995628414,0.895077457707952,MEA,0.37250285860823995,0.5220048754830563,0.8950774577079518,1.0000000000000002
EGY,1998,EG,"Egypt, Arab Rep.",42.5872361233875,0.915528450934498,MEA,0.3869283129144253,0.5339317965341852,0.9155284509344976,1.0000000000000004
EGY,1999,EG,"Egypt, Arab Rep.",43.898709687758,0.92351537403079,MEA,0.3988437669303546,0.5385897317335022,0.9235153740307904,0.9999999999999996
EGY,2000,EG,"Egypt, Arab Rep.",45.0768656084691,0.917324006657274,MEA,0.4095479572992746,0.5349789560100713,0.9173240066572743,0.9999999999999997
EGY,2001,EG,"Egypt, Arab Rep.",46.1000010132971,0.912360174633937,MEA,0.41884370156702044,0.5320840730086647,0.9123601746339369,1.0000000000000002
EGY,2002,EG,"Egypt, Arab Rep.",47.361868012585,0.922699345609956,MEA,0.43030845283057384,0.5381138278767579,0.9226993456099564,0.9999999999999997
EGY,2003,EG,"Egypt, Arab Rep.",49.496835104023,0.94288811295802,MEA,0.4497057955560922,0.5498878200546737,0.9428881129580198,1.0000000000000002
EGY,2004,EG,"Egypt, Arab Rep.",55.0754349700109,1.02180140086228,MEA,0.5003904238873953,0.5959096706461344,1.021801400862276,1.000000000000004
EGY,2005,EG,"Egypt, Arab Rep.",57.7572765309499,1.0363947181938,MEA,0.5247564200199326,0.6044204232418187,1.036394718193799,1.000000000000001
EGY,2006,EG,"Egypt, Arab Rep.",62.1725468094228,1.08075755201142,MEA,0.5648715633215786,0.630292614909279,1.080757552011421,0.9999999999999992
EGY,2007,EG,"Egypt, Arab Rep.",67.9663872091587,1.1487042440125,MEA,0.6175117695249139,0.6699187994278043,1.148704244012498,1.0000000000000018
EGY,2008,EG,"Egypt, Arab Rep.",80.4156759553908,1.30886194414525,MEA,0.7306203609725472,0.7633220011233673,1.3088619441452456,1.0000000000000033
EGY,2009,EG,"Egypt, Arab Rep.",89.8753703283582,1.468049454265,MEA,0.8165668538093597,0.8561593926618677,1.4680494542649971,1.000000000000002
EGY,2010,EG,"Egypt, Arab Rep.",100,1.60707132129648,MEA,0.9085546472031725,0.9372362779797292,1.6070713212964787,1.0000000000000009
EGY,2011,EG,"Egypt, Arab Rep.",110.064925987482,1.71469175815582,MEA,1,1,1.71469175815582,1
ETH,2010,ET,Ethiopia,45.1017547750514,4.35612750546716,SSF,0.757490890942454,0.7814036782662506,4.356127505467155,1.0000000000000013
ETH,2011,ET,Ethiopia,59.5409863198972,5.57474660873413,SSF,1,1,5.57474660873413,1
FJI,1990,FJ,Fiji,49.9250037293591,0.814205661194055,EAS,0.46537919140071177,0.8011889087136919,0.8142056611940548,1.0000000000000002
FJI,1991,FJ,Fiji,53.1688037424213,0.831877695918477,EAS,0.4956164856296307,0.8185784196080845,0.8318776959184769,1.0000000000000002
FJI,1992,FJ,Fiji,55.7650485068223,0.846848945278116,EAS,0.5198175512056108,0.8333103227478132,0.8468489452781157,1.0000000000000004
FJI,1993,FJ,Fiji,58.6685055287275,0.865397330840612,EAS,0.5468823159564717,0.8515621742093018,0.8653973308406118,1.0000000000000002
FJI,1994,FJ,Fiji,59.1476316572123,0.850293827463018,EAS,0.5513485215367847,0.8367001314041688,0.8502938274630183,0.9999999999999996
FJI,1995,FJ,Fiji,60.4285606945894,0.845002330308744,EAS,0.5632887854351666,0.8314932297175881,0.8450023303087437,1.0000000000000004
FJI,1996,FJ,Fiji,62.271729576617,0.845978899663356,EAS,0.5804700048614665,0.832454186602066,0.8459788996633564,0.9999999999999996
FJI,1997,FJ,Fiji,64.3691286492691,0.854497159799895,EAS,0.6000210476569112,0.8408362648265338,0.8544971597998954,0.9999999999999996
FJI,1998,FJ,Fiji,68.0456883290689,0.889495858586973,EAS,0.6342923394568458,0.8752754374140782,0.8894958585869728,1.0000000000000002
FJI,1999,FJ,Fiji,69.3852858719752,0.88758649534699,EAS,0.6467794856711886,0.8733965992734344,0.8875864953469904,0.9999999999999994
FJI,2000,FJ,Fiji,70.1430874017209,0.867970283218236,EAS,0.6538433822522897,0.8540939926500848,0.8679702832182359,1.0000000000000002
FJI,2001,FJ,Fiji,73.1400702258138,0.88018038734087,EAS,0.6817799538924031,0.8661088931396583,0.8801803873408703,0.9999999999999997
FJI,2002,FJ,Fiji,73.6974210283365,0.873040938899926,EAS,0.6869753358939877,0.8590835834693363,0.8730409388999264,0.9999999999999994
FJI,2003,FJ,Fiji,76.7726285264673,0.889283162895832,EAS,0.7156410839553727,0.875066142101118,0.8892831628958315,1.0000000000000004
FJI,2004,FJ,Fiji,78.9433632310302,0.890584458746139,EAS,0.7358757296457621,0.8763466340602287,0.8905844587461389,1.0000000000000002
FJI,2005,FJ,Fiji,80.8109773236947,0.881738437046392,EAS,0.7532848167037097,0.8676420342154131,0.8817384370463921,0.9999999999999999
FJI,2006,FJ,Fiji,82.8238465522673,0.875459272138566,EAS,0.7720479090224716,0.8614632546761547,0.8754592721385663,0.9999999999999997
FJI,2007,FJ,Fiji,86.8024609806497,0.89206604281782,EAS,0.8091348239401557,0.8778045319626047,0.8920660428178195,1.0000000000000004
FJI,2008,FJ,Fiji,93.5142690772612,0.925511750018304,EAS,0.8716993826084002,0.9107155407288868,0.9255117500183043,0.9999999999999997
